Summary,Custom field (Story Points),Assignee_count,Reporter_count,Creator_count
Support the M2 Cell TCP/IP Interface with Json Packet in Phase 3,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Install pg_sphere Postgres extension for use with obscore.,3.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
Restore EFD shards 954 and 965 to USDF,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Ensure overscan task returns all overscan models and images,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Make sure the ESS CSCs can be restarted without the need to redeploy them via ArgoCD.,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Support U32 in convertToKeyValuePair.vi,1.0,0.023635737648476502,0.3693517453011124,0.585820895522388
Move actions from pipe_tasks to pex_config,2.0,0.06390084351867792,0.16285385500575372,0.33266360505166476
Expand the ESS telemetry to include all the weather station data we want,4.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Add snap combination as a subtask at the beginning of CalibrateImageTask,4.0,0.14227707006369428,0.500391254315305,0.3900688863375431
Add data client for our Young weather station to the ESS,4.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
MTDome azimuth rotation slippage performance testing,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Update ATDome for new vendor code,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Concurrency control when processing async requests for ingesting data into Qserv,9.0,0.1018656395248752,0.36529344073647874,0.10505166475315729
Define interface between SSP and AP pipeline,6.0,0.009554140127388535,0.5227617951668585,0.6512629161882894
Fix provisioning in nublado2 when there are no GIDs,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Organize LSST@Europe4 Solar System session,5.0,0.014171974522292992,0.06602991944764097,0.04649827784156142
Get HelioLinc3D code ready for DPS'54 talk and release,4.0,0.014171974522292992,0.06602991944764097,0.04649827784156142
DPS 2022 overview poster and meeting participation,8.0,0.014171974522292992,0.06602991944764097,0.04649827784156142
Communicate ObsCode assignment to the SSSC,1.0,0.014171974522292992,0.06602991944764097,0.04649827784156142
Implement CSC/C++ part of time synchronization,4.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Add CTI correction to ci_cpp,2.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Test Chronograf 1.10.1,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Improve difference imaging residuals when the science image is convolved,6.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Add support for ingest API v17,4.0,0.1370136856601825,0.482692750287687,0.1423650975889782
Gafaelfawr config support for GitHub org/team,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Fix unit tests in ts_standardscript and ts_externalscripts,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Add DECam transmission system/curated calibration data,6.0,0.14659579962127733,0.500391254315305,0.3900688863375431
Add LATISS filter transmission data,12.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Change brighter-fatter warning to info level log.,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Add the simple-sal tests to the daily workflows,2.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Support the M2 Cell TCP/IP Interface with Json Packet in Phase 2,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Clean up lingering warnings from DM-36312,1.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Please rename 2 packages in ts_cycle_build and add ts_fiberspectrograph,2.0,0.09488294026510587,0.8861526658995014,0.7017795637198623
Phalanx: create automations for documenting Phalanx environments,10.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Pflow L3-L5 elevator telemetry interface,1.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Support electrometer for lab/summit,3.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Improve VMS Vis,3.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Work on Forecast skeleton CSC part 2,3.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Finish forecast CSC XML,3.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Work on GIS CSC summit deployment,2.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Investigate report of fainter i-band flux measurements on s22a vs s21a,6.0,0.07483215699776209,0.3044725738396625,0.5404707233065442
Remove applyColorTerms=None option from PhotoCalTask and default to False,1.0,0.14227707006369428,0.5408822401227464,0.26693455797933413
Investigate PSF residuals on 100 sq. deg of HSC reprocessing with Gen3 pipelines,10.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
Revise risk management tech note,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Fix background service heartbeats on RubinTV,1.0,0.06112497848166638,0.249873417721519,0.1894374282433984
Enhancements to the alert streaming service in F24A,13.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Enhancements to the alert streaming service in S24B,13.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Enhancements to the alert streaming service in F23B,13.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Integration of the AP pipeline in F24A,8.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Unable to export calibrations from the OGA repo,5.0,0.2200098984334653,0.500391254315305,0.3900688863375431
Remove obsolete charts from our charts repo,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Improve the Reset-Breakers Button in M2 Python EUI,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
C++ implementation of VI's should load constants from Config,2.0,0.04517343776897917,0.1015650172612198,0.06142365097588978
Fix duplication of queue information in panda user guide and tech note,1.0,0.0001592356687898089,0.7079785193709245,0.6914466130884042
Enable specification of named postgres schemas in dax_apdb,2.0,0.19697452229299361,0.12630609896432682,0.3366819747416762
Produce cp_verify summary tables for LATISS calibs taken on 2022-10-04 with SAL script (OCPS),1.0,0.08096488207953176,0.17110855389336405,0.0642939150401837
"TMA SW planning, meetings etc",8.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Update per day movies on RubinTV frontpage,2.0,0.0006369426751592356,0.249873417721519,0.4394374282433984
Improve the ts_authorize code in several ways.,2.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Implement spatial indexing for live obscore table.,10.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
Support bind parameters for user query in  SimplePiplineExecutor,1.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
"Build new LATISS calibrations, including updated flats for new filters.",8.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Use lsst-version in mypy GHA actions to write version.py,1.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
Work on Forecast skeleton CSC,4.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Support the M2 Cell TCP/IP Interface with Json Packet in Phase 1,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Improve the Error Code in M2 Python Simulator,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Migrate butler repo at Princeton to latest revisions.,1.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
daf_butler_migrate ignores credentials in db-auth.yaml,1.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
Participate in the analysis_tools sprint in September,6.0,0.017300740230676535,0.5227617951668585,0.6512629161882894
Summit/TTS maintenance window Oct 5,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Generate and verify calibrations from data that was taken with the new sequencer.,6.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Make presentation for the PCW,3.0,0.02367016698226889,0.03567318757192175,0.03559127439724454
Convert Gafaelfawr Kubernetes controller to kopf,11.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Finalize RFC-878 and RFC-879 removals,1.0,0.2200098984334653,0.7992481779823553,0.6943168771526981
Fix Gafaelfawr audit issues,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Add size vs magnitude plots to analysis_tools,12.0,0.04252237906696506,0.16438051400076717,0.11079219288174512
Create photometricRepeatabiltyPlots in analysis_tools,2.0,0.0009554140127388535,0.001150747986191024,0.0011481056257175658
Missing calibs in BOT calib collections,4.0,0.003856085384747805,0.500391254315305,0.3900688863375431
Read the Home Position File of M2 Cell Controller,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Add mean coadd epoch survey property map,1.0,0.14659579962127733,0.4995166858457998,0.17910447761194032
Create NumDiaSourcesMetricAll and CountUniqueAction for analysis_tools,4.0,0.015895593045274575,0.026904487917146145,0.006888633754305396
Read the Actuator Configuration Files of M2 Cell Controller,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Write tech note for datalinker,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Update the watcher to escalate to Squadcast,3.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Update MTMount to report connected and to monitor the telemetry connection,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Telegraf Kafka Consumer status commands,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Add InfluxDB v2 and bucketmapper to Sasquatch,4.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Restore EFD shards 932 and 943 to USDF,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Add test for script runtime vs estimated duration,2.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Discuss purpose of tables produced in postprocess.py,2.0,0.14227707006369428,0.5227617951668585,0.6512629161882894
"Have OCPS calibrations script discard N first biases, darks, and flats",3.0,0.08096488207953176,0.17110855389336405,0.0642939150401837
Improve qserv-ingest error recovery,6.0,0.1370136856601825,0.482692750287687,0.1423650975889782
Butler Datastore does not clean up cache when run with -j,4.0,0.2200098984334653,0.032082853855005755,0.26148105625717566
Logs can't be ingested into OGA repo,4.0,0.2200098984334653,0.249873417721519,0.4394374282433984
Add convenience functions for getting fluxes from footprints,1.0,0.07483215699776209,0.249873417721519,0.4394374282433984
Add MTDome states to the telemetry,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Make sure MTDome goes to FAULT state when connection with cRIO drops,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Specifying character sets when ingesting tables into Qserv,3.0,0.1018656395248752,0.36529344073647874,0.10505166475315729
Document bitfile downloading process/options into cRIO,2.0,0.023635737648476502,0.0723590333716916,0.05223880597014925
Provide an interface to visit definition that can accept one exposure at a time,4.0,0.2200098984334653,0.6001150747986191,0.34988518943742825
Fix getCalspec pack to work with dev and RSP stacks,1.0,0.06112497848166638,0.249873417721519,0.1894374282433984
Make LATISS calibrations OCPS script failed on dark processing,2.0,0.08096488207953176,0.007242040659762179,0.25057405281285877
 calibrations should track sequencer crc,4.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Process precursor datasets at USDF,6.0,0.02102556378034085,0.5227617951668585,0.6512629161882894
Convert the PTC plotting script to a task,4.0,0.08096488207953176,0.17110855389336405,0.0642939150401837
Assist with setting up data processing at USDF,8.0,0.0534601480461353,0.5227617951668585,0.6512629161882894
Investigate the effects of PSF size on deblender results,12.0,0.07483215699776209,0.23257383966244727,0.1389207807118255
Two minor bugs in ip_isr deferredCharge.py,2.0,0.003856085384747805,0.15323360184119678,0.01320321469575201
Make consistent the naming for the nominal/standard integration test sequence ,1.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Add the ATAOS resetOffsets integration test and report,2.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Add an ESS topics for lightning sensors,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Convert Gafaelfawr to the new documentation system,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Modify Princeton site parsl walltime,2.0,0.04950077466001033,0.19646336785577292,0.12284730195177956
Add retries to all GCS uploads,2.0,0.0006369426751592356,0.249873417721519,0.4394374282433984
Create a version of ts_atwhitelight that supports the temporary LED illumination system,2.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Make QuantumGraph-building diagnostics more prominent,2.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Perform remote tests of the MT Dome azimuth rotation using the MTDome CSC,2.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
"""broken"" amplifiers trigger a failure in setting the threshold for defects",2.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Investigate Merian sky subtraction configuration,12.0,0.016788603890514717,0.038649789029535864,0.025258323765786454
Phalanx: Apply new user guide theme and content organization,12.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Update MTAlignment for new T2SA software,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Documenteer: Add support for opengraph metadata in user guide theme,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Dome Control Software Development Support,7.0,0.03503184713375796,0.11565017261219793,0.1148105625717566
Update the integration tests docker image,8.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Work on Meteoblue client part 1,4.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Change how instrument parameters are loaded into Instrument.py,4.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Brighter-fatter kernels cannot be converted for disk due to length error,2.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Ingest current photodiode data at USDF for linearity correction,2.0,0.08096488207953176,0.17110855389336405,0.0642939150401837
Drop Gafaelfawr support for user token editing,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Update OCPS calib script documentation,5.0,0.08096488207953176,0.17110855389336405,0.0642939150401837
TMA SW Integration,4.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Simplify handling of registry spatial overlap tables,2.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Support bind parameters for dataset queries using IN,3.0,0.19697452229299361,0.7079785193709245,0.6914466130884042
Expose Instrument Class properties to user,3.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Return FQDN of the worker hosts in the relevant REST services of the Qserv Replication/Ingest system ,1.0,0.1018656395248752,0.36529344073647874,0.10505166475315729
Base SAL Script fails during configuration and exits in unconfigured state,3.0,0.23648648648648649,0.0034522439585730727,0.2534443168771527
Overhaul registry dataset type and collection wildcards,4.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Deprecate support for component datasets in Registry,4.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Remove deprecated kernelSize* parameters from PSF determiner tasks,1.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
Allow optional scopes for delegated tokens,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
HSC configs for catalogMatchTract,2.0,0.02367016698226889,0.43282700421940934,0.5083237657864523
Fix imageCoCenter and opticalModel in ts_wep ,10.0,0.04281933207092443,0.15374760260836212,0.06027554535017222
Replace RFC-878 and RFC-879 deprecations with removals,2.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Ingesting catalogs into Qserv via HTTP proxy,2.0,0.1018656395248752,0.36529344073647874,0.10505166475315729
Lander: resolve pypandoc download of pandoc 1.19.1 or upgrade for pandoc 2 compatibility,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Fix incorrect dataset type for CTI dataset in IsrTask,2.0,0.17012609743501464,0.500391254315305,0.14006888633754308
rubin changelog not showing merged tickets in weekly release summary,1.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
Reading calibrations produced at NCSA gives a PROGRAM header error,2.0,0.2200098984334653,0.15323360184119678,0.26320321469575203
Additional failures in subtractImages for w_2022_36,1.0,0.10570235840936479,0.08186421173762946,0.2718140068886338
Create a CSS theme for CILogon,3.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Create Analysis_Tools metric and plots for unassociatedDiasources and min/max/median seeing,3.0,0.02102556378034085,0.04622938243191408,0.019517795637198625
length of mask and covariance can disagree in BrighterFatterKernelSolveTask,2.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Add Zernike outlier filtering documentation,1.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
"Deferred charge trap array contains NaNs, butler access fails",2.0,0.17012609743501464,0.15323360184119678,0.26320321469575203
Documenteer: Add Mermaid diagram support to the user guide configuration,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Add defocal distance into DonutStamp,2.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Fix focusZ into ts_wep test data headers,1.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Gafaelfawr cleanup,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Create Analysis_Tools metrics for median flux metric and ratio of psf to apterure flux plot,4.0,0.02102556378034085,0.04622938243191408,0.019517795637198625
SAL/ts_XML schema for DREAM,2.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Fix bugs in the Replication/Ingest system of Qserv,1.0,0.1018656395248752,0.36529344073647874,0.10505166475315729
Create analysis_tools metrics for numDipoles and numDiaSrcs,4.0,0.015895593045274575,0.026904487917146145,0.006888633754305396
Create AP Number of Associated Solar System Objects metric in analysis_tools,4.0,0.015639524875193662,0.12630609896432682,0.08668197474167623
Evaluate Telegraf as replacement for the InlfuxDB Sink connector in Sasquatch,4.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Create the integration tests docker image,3.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Factor out duplicate code between stellar locus plots and metrics.,4.0,0.018665002582200035,0.04660529344073648,0.04649827784156142
Make ISR maskVignettedRegion more efficient,4.0,0.06390084351867792,0.12644418872266974,0.10619977037887486
Read the Configuration Files of M2 Cell Controller in Phase 2,3.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
The byte and row counter columns in Qserv's QInfo should be 64-bit integers instead of 32-bit ones,1.0,0.1018656395248752,0.36529344073647874,0.10505166475315729
Enable meas_extensions_shapeHSM to work with GalSim 2.4,2.0,0.030773368910311585,0.08856923667050248,0.05510907003444317
Fix histPlot plotting bug,1.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Implement felis schema parser in felis,2.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
Documenteer: Improve docs for creating user guides,3.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Add a README to analysis_tools,1.0,0.04950077466001033,0.5408822401227464,0.5169345579793341
Perform remote tests of the MT Dome azimuth rotation using the MTDome CSC,2.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
"Restore EFD shards 1088, 597, 602, 921 to USDF",3.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Add force-remake option to bestEffortIsr,1.0,0.06112497848166638,0.249873417721519,0.1894374282433984
Add optional Parquet outputs to diaPipe,2.0,0.14227707006369428,0.5227617951668585,0.6512629161882894
Certain states in Electrometer CSC require restarting docker container to re-enable ,1.0,0.0788905147185402,0.014146528576908325,0.25574052812858783
Documenteer: Refine user guide configuration and documenteer.toml,2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Create a test pipeline for analysis_tools,2.0,0.018665002582200035,0.04660529344073648,0.04649827784156142
Dome Control Software Development Support,6.0,0.03503184713375796,0.11565017261219793,0.1148105625717566
Support dome conditioning activities,2.0,0.03503184713375796,0.11565017261219793,0.1148105625717566
Fix lsst_distrib for boost 1.78 and boost 1.80,1.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
Cleanup and document functors.py,2.0,0.04950077466001033,0.5408822401227464,0.5169345579793341
Slides for Chile/Japan talk,2.0,0.024016612153554828,0.10525508247027235,0.07175660160734787
ADASS software talk,8.0,0.024016612153554828,0.10525508247027235,0.07175660160734787
Pre-daf_relation query system refactoring,4.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
TMA SW Integration,4.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Typo in test masks bug in InMemoryDatastore transactions/trash,2.0,0.2200098984334653,0.7992481779823553,0.6943168771526981
Investigate VMS time synchronization throughr NI-9469,4.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Write the reporting suite for the latiss_acquire_and_take_sequence integration tests,4.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Finish the reporting suite for the latiss_cwfs_align integration tests,5.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Remove unnecessary ISR log messages,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Fix traceback in peak flux error warning,1.0,0.07483215699776209,0.23257383966244727,0.1389207807118255
Safir: Update packaging and move documentation to new PyData-based theme,2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Add code to read in CSV files with headers,2.0,0.04517343776897917,0.1015650172612198,0.06142365097588978
Add grating to the configurable parameters of make_latiss_calibrations script,2.0,0.08096488207953176,0.001150747986191024,0.25114810562571754
Implement code for obtaining quantitative evaluation metrics for TransiNet-style detections,4.0,0.012773282836977104,0.03255849635596471,0.025832376578645237
Fix a memory leak and improve handling of invalid values from the Astelco DIMM,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Develop LabVIEW FPGA code for switchRelays.vi in ts_m2fpga project.,3.0,0.023635737648476502,0.0723590333716916,0.05223880597014925
Add additional quanta information for pipetask run,6.0,0.04950077466001033,0.19646336785577292,0.12284730195177956
"Documenteer: Support documenteer.toml configs for extensions, intersphinx, and nitpick ignore",2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Look at Meteoblue API for python,2.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Implement TangentLoadCellFaultDetection.vi logic.,3.0,0.04517343776897917,0.1015650172612198,0.06142365097588978
Add cmd-line utility to generate Avro schema,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Add support for RefSrcMatch tables ingest,4.0,0.1370136856601825,0.482692750287687,0.1423650975889782
Sasquatch configuration clean up ,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
"Hack a version of ts_mtmount that controls the CCW, but only pretends to control az and el",1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Fix emergent ci_cpp_gen3 error,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Update the onboarding to AOS documentation,1.0,0.04281933207092443,0.15374760260836212,0.06027554535017222
Make MTDome shutter commands backward compatible with XML 12.0,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
PCW 2022 attendance by Chris Suberlak,5.0,0.04281933207092443,0.15374760260836212,0.06027554535017222
Documenteer: Support reading the Sphinx rst_epilog configuration from a file,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Fix docs and comments from DM-36108,1.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Build ip_isr sphinx docs,1.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Miscellaneous fixes and minor improvements to registry support classes,8.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Read the Configuration Files of M2 Cell Controller in Phase 1,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Update ts_config_ocs such that the AuxTel ESS:201 CSC can be restarted,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Move daf_butler's Ellipsis typing workaround to utils,1.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Optimize the M2 Python GUI System Performance,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Continue implementing LOVE REST support,3.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Add some content to RTN-041 dp0.2 report,1.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Gafaelfawr improvements for CC-IN2P3,3.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Increase Kapacitor memory limits,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Deploy MirrorMaker2 configuration at USDF prod cluster,6.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
ObservationInfo pedantic=False should be more relaxed,2.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Documenteer: Add a configuration file for user guides,4.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Setup comcam cart photodiode Electrometer CSC part 1,2.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Fully annotate ForcedSource table for DP0.2,1.0,0.03379239111723188,0.2792405063291139,0.13662456946039037
Move the M2 Cell LabVIEW Code to New Target cRIO-9049,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Create DataLink service descriptor(s) for timeseries service prototype,2.0,0.03379239111723188,0.2792405063291139,0.13662456946039037
Prepare AP status talk for PST,12.0,0.015639524875193662,0.12630609896432682,0.08668197474167623
Design specification for separate notebook spawner service,6.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Fix ReadTopic.aget to not take data from next,2.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Deprecate kernelSize* fields in PsfDeterminer configs,6.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
Participate in the analysis_tools sprint in September,4.0,0.14227707006369428,0.5227617951668585,0.6512629161882894
Parallel overscan correction seems to cause failures in PTC,8.0,0.004714666896195558,0.17110855389336405,0.31429391504018367
Attend 2022 Rubin PCW,5.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Fix the Unsupported Dialog Error in Real-Time Controller,3.0,0.023635737648476502,0.3693517453011124,0.585820895522388
Write up GPU requirements for real-bogus model training,2.0,0.012773282836977104,0.5227617951668585,0.6512629161882894
Investigate domain adaptation algorithm for real-bogus classifier,6.0,0.012773282836977104,0.5227617951668585,0.6512629161882894
Conduct tests of generalization for the traditional real-bogus classifier,4.0,0.012773282836977104,0.5227617951668585,0.6512629161882894
Prepare and present tutorial on real-bogus for Science Pipelines,6.0,0.012773282836977104,0.5227617951668585,0.6512629161882894
Fix electrometer slow measurement separation part 2,4.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Support alert system data capture,2.0,0.03503184713375796,0.11565017261219793,0.1148105625717566
Dome Control Software Development Support,4.0,0.03503184713375796,0.11565017261219793,0.1148105625717566
Support dome conditioning activities,2.0,0.03503184713375796,0.11565017261219793,0.1148105625717566
Migrate the LabVIEW Functions from M2 Server to M2 Cell,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Remove unnecessary connection from DetectAndMeasureTask,1.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
"DIMM software, VM ",1.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Review Alert Distribution technotes,6.0,0.02102556378034085,0.5227617951668585,0.6512629161882894
Participate in the Analysis tools sprint in September ,6.0,0.02102556378034085,0.5227617951668585,0.6512629161882894
Make a branch of ts_mtmount for fall 2022 commissioning,1.0,0.23648648648648649,0.8861526658995014,0.4517795637198623
Start implementing LOVE REST support,4.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Make middleware release notes for v24,5.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Prepare for and attend PCW meeting (ajc),5.0,0.009554140127388535,0.04948216340621404,0.04936854190585534
Migrate the Common Asynchronous Tasks from ts_m2 to ts_m2com,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Investigate MQTT for summit electrical monitor CSC,3.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Fix electrometer slow measurement separation part 1,2.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Standup a Jenkins staging environment,4.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Research AWS as a host for a Jenkins staging environment,4.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Reprocess the DC2 AP subset,10.0,0.015895593045274575,0.5227617951668585,0.6512629161882894
Reprocess HSC Cosmos AP dataset,8.0,0.015895593045274575,0.5227617951668585,0.6512629161882894
Reprocess DECam HiTS AP dataset,12.0,0.015895593045274575,0.5227617951668585,0.6512629161882894
Participate in the Analysis tools sprint in September,6.0,0.015895593045274575,0.5227617951668585,0.6512629161882894
Upgrade data-dev to Kubernetes 1.24,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Integrate the M2 Python EUI with Common Module in Phase 4,2.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Roll out Sasquatch at the Summit,3.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
PCW attendance 2022,5.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Refactor TcpServer to avoid child classes sending data to Component directly in Phase 2,1.0,0.023635737648476502,0.0723590333716916,0.05223880597014925
Integrate the M2 Python EUI with Common Module in Phase 3,4.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
