Issue Type,Summary,Description,Custom field (Story Points),Version,Contributors,Developer_Rank,Developer_commits,Developer_created_MRs,Developer_modified_files,Developer_commits_reviews,Developer_updated_MRs,Developer_fixed_defects,Developer_ARs,Tester_detected_defects,Tester_ARs,Creator_ARs,Version_encoded
Bug,ExampleTests PythonFramework fails with sigabort.,"Starting the {{PythonFramework}} manually results in a sigabort:_x000D_
_x000D_
{noformat}_x000D_
$ ./src/examples/python/test-framework local_x000D_
[..]_x000D_
I0124 15:22:46.637238 65925120 master.cpp:563] Using default 'crammd5' authenticator_x000D_
W0124 15:22:46.637269 65925120 authenticator.cpp:513] No credentials provided, authentication requests will be refused_x000D_
I0124 15:22:46.637284 65925120 authenticator.cpp:520] Initializing server SASL_x000D_
I0124 15:22:46.659503 2385417024 resolver.cpp:69] Creating default secret resolver_x000D_
I0124 15:22:46.659624 2385417024 containerizer.cpp:304] Using isolation { environment_secret, filesystem/posix, posix/mem, posix/cpu }_x000D_
I0124 15:22:46.659951 2385417024 provisioner.cpp:299] Using default backend 'copy'_x000D_
I0124 15:22:46.661628 67534848 slave.cpp:262] Mesos agent started on (1)@192.168.178.20:49682_x000D_
I0124 15:22:46.661669 67534848 slave.cpp:263] Flags at startup: --appc_simple_discovery_uri_prefix=""http://"" --appc_store_dir=""/var/folders/_t/rdp354gx7j5fjww270kbk6_r0000gn/T/mesos/store/appc"" --authenticate_http_executors=""false"" --authenticate_http_readonly=""false"" --authenticate_http_readwrite=""false"" --authenticatee=""crammd5"" --authentication_backoff_factor=""1secs"" --authorizer=""local"" --container_disk_watch_interval=""15secs"" --containerizers=""mesos"" --default_role=""*"" --disk_watch_interval=""1mins"" --docker=""docker"" --docker_kill_orphans=""true"" --docker_registry=""https://registry-1.docker.io"" --docker_remove_delay=""6hrs"" --docker_socket=""/var/run/docker.sock"" --docker_stop_timeout=""0ns"" --docker_store_dir=""/var/folders/_t/rdp354gx7j5fjww270kbk6_r0000gn/T/mesos/store/docker"" --docker_volume_checkpoint_dir=""/var/run/mesos/isolators/docker/volume"" --enforce_container_disk_quota=""false"" --executor_registration_timeout=""1mins"" --executor_reregistration_timeout=""2secs"" --executor_shutdown_grace_period=""5secs"" --fetcher_cache_dir=""/var/folders/_t/rdp354gx7j5fjww270kbk6_r0000gn/T/mesos/work/agents/0/fetch"" --fetcher_cache_size=""2GB"" --frameworks_home="""" --gc_delay=""1weeks"" --gc_disk_headroom=""0.1"" --hadoop_home="""" --help=""false"" --hostname_lookup=""true"" --http_command_executor=""false"" --http_heartbeat_interval=""30secs"" --initialize_driver_logging=""true"" --isolation=""posix/cpu,posix/mem"" --launcher=""posix"" --launcher_dir=""/usr/local/libexec/mesos"" --logbufsecs=""0"" --logging_level=""INFO"" --max_completed_executors_per_framework=""150"" --oversubscribed_resources_interval=""15secs"" --port=""5051"" --qos_correction_interval_min=""0ns"" --quiet=""false"" --reconfiguration_policy=""equal"" --recover=""reconnect"" --recovery_timeout=""15mins"" --registration_backoff_factor=""1secs"" --runtime_dir=""/var/folders/_t/rdp354gx7j5fjww270kbk6_r0000gn/T/mesos/work/agents/0/run"" --sandbox_directory=""/mnt/mesos/sandbox"" --strict=""true"" --switch_user=""true"" --version=""false"" --work_dir=""/var/folders/_t/rdp354gx7j5fjww270kbk6_r0000gn/T/mesos/work/agents/0/work"" --zk_session_timeout=""10secs""_x000D_
python(1780,0x700004068000) malloc: *** error for object 0x106ac07c8: pointer being freed was not allocated_x000D_
*** set a breakpoint in malloc_error_break to debug_x000D_
{noformat}_x000D_
_x000D_
_x000D_
When running the {{PythonFramework}} via lldb, I get the following stacktrace:_x000D_
_x000D_
{noformat}_x000D_
* thread #7, stop reason = signal SIGABRT_x000D_
  * frame #0: 0x00007fff55321e3e libsystem_kernel.dylib`__pthread_kill + 10_x000D_
    frame #1: 0x00007fff55460150 libsystem_pthread.dylib`pthread_kill + 333_x000D_
    frame #2: 0x00007fff5527e312 libsystem_c.dylib`abort + 127_x000D_
    frame #3: 0x00007fff5537b866 libsystem_malloc.dylib`free + 521_x000D_
    frame #4: 0x000000010d24daac _scheduler.so`google::protobuf::internal::ArenaStringPtr::DestroyNoArena(this=0x000070000ac355b0, default_value="""") at arenastring.h:264_x000D_
    frame #5: 0x000000010d2fe1aa _scheduler.so`mesos::Resource::SharedDtor(this=0x000070000ac35580) at mesos.pb.cc:31016_x000D_
    frame #6: 0x000000010d2fe063 _scheduler.so`mesos::Resource::~Resource(this=0x000070000ac35580) at mesos.pb.cc:31011_x000D_
    frame #7: 0x000000010d2fe485 _scheduler.so`mesos::Resource::~Resource(this=0x000070000ac35580) at mesos.pb.cc:31009_x000D_
    frame #8: 0x000000010b0257c7 _scheduler.so`mesos::Resources::parse(name=""cpus"", value=""8"", role=""*"") at resources.cpp:702_x000D_
    frame #9: 0x000000010c7ae4c9 _scheduler.so`mesos::internal::slave::Containerizer::resources(flags=0x000000010202bac0) at containerizer.cpp:118_x000D_
    frame #10: 0x000000010c3a93e1 _scheduler.so`mesos::internal::slave::Slave::initialize(this=0x000000010202ba00) at slave.cpp:472_x000D_
    frame #11: 0x000000010c3d7cb2 _scheduler.so`virtual thunk to mesos::internal::slave::Slave::initialize(this=0x000000010202ba00) at slave.cpp:0_x000D_
    frame #12: 0x000000010e459c39 _scheduler.so`process::ProcessManager::resume(this=0x00000001005790f0, process=0x000000010202ba00) at process.cpp:2819_x000D_
    frame #13: 0x000000010e57ef75 _scheduler.so`process::ProcessManager::init_threads(this=0x00000001001a9fa8)::$_2::operator()() const at process.cpp:2443_x000D_
    frame #14: 0x000000010e57eb30 _scheduler.so`void* std::__1::__thread_proxy<std::__1::tuple<std::__1::unique_ptr<std::__1::__thread_struct, std::__1::default_delete<std::__1::__thread_struct> >, process::ProcessManager::init_threads()::$_2> >(void*) [inlined] decltype(__f=0x00000001001a9fa8)::$_2>(fp)(std::__1::forward<>(fp0))) std::__1::__invoke<process::ProcessManager::init_threads()::$_2>(process::ProcessManager::init_threads()::$_2&&) at type_traits:4291_x000D_
    frame #15: 0x000000010e57eb1f _scheduler.so`void* std::__1::__thread_proxy<std::__1::tuple<std::__1::unique_ptr<std::__1::__thread_struct, std::__1::default_delete<std::__1::__thread_struct> >, process::ProcessManager::init_threads()::$_2> >(void*) [inlined] void std::__1::__thread_execute<std::__1::unique_ptr<std::__1::__thread_struct, std::__1::default_delete<std::__1::__thread_struct> >, process::ProcessManager::init_threads()::$_2>(__t=0x00000001001a9fa0)::$_2>&, std::__1::__tuple_indices<>) at thread:336_x000D_
    frame #16: 0x000000010e57eafb _scheduler.so`void* std::__1::__thread_proxy<std::__1::tuple<std::__1::unique_ptr<std::__1::__thread_struct, std::__1::default_delete<std::__1::__thread_struct> >, process::ProcessManager::init_threads()::$_2> >(__vp=0x00000001001a9fa0) at thread:346_x000D_
    frame #17: 0x00007fff5545d6c1 libsystem_pthread.dylib`_pthread_body + 340_x000D_
    frame #18: 0x00007fff5545d56d libsystem_pthread.dylib`_pthread_start + 377_x000D_
    frame #19: 0x00007fff5545cc5d libsystem_pthread.dylib`thread_start + 13_x000D_
{noformat}_x000D_
_x000D_
Given that this example works (most of the time) on other macOS systems, I am assuming this is a problem of my system.",3.0,1.5.0,0.0,0.3740573152337858,0.0,0.0,0.0,0.2,0.4,0.43859649122807015,0.2714285714285714,0.3717948717948718,0.24848484848484845,0.24848484848484845,0.963302752293578
Bug,Signed/Unsigned comparisons in tests,"Many tests in mesos currently have comparisons between signed and unsigned integers, eg_x000D_
{noformat}_x000D_
    ASSERT_EQ(4, v1Response->read_file().size());_x000D_
{noformat}_x000D_
or comparisons between values of different enums, e.g. TaskState and v1::TaskState:_x000D_
{noformat}_x000D_
  ASSERT_EQ(TASK_STARTING, startingUpdate->status().state());_x000D_
{noformat}_x000D_
Usually, the compiler would catch these and emit a warning, but these are currently silenced because gtest headers are included using the {{-isystem}} command line flag.",1.0,0,0.0,0.0,0.3333333333333333,0.5,0.14285714285714285,0.0,0.2,0.5087719298245614,0.4357142857142857,0.16666666666666666,0.1818181818181818,0.17575757575757575,0.0
Bug,Make clean fails without Python artifacts.,"Make clean may fail if there are no Python artifacts created by previous builds.  _x000D_
{noformat}_x000D_
$ make clean{noformat}_x000D_
{noformat}_x000D_
[...]_x000D_
rm -rf java/target_x000D_
rm -f examples/java/*.class_x000D_
rm -f java/jni/org_apache_mesos*.h_x000D_
find python \( -name ""build"" -o -name ""dist"" -o -name ""*.pyc""	\_x000D_
  -o -name ""*.egg-info"" \) -exec rm -rf '{}' \+_x000D_
find: ‘python’: No such file or directory_x000D_
make[1]: *** [clean-python] Error 1_x000D_
make[1]: Leaving directory `/home/centos/workspace/mesos/build/src'_x000D_
make: *** [clean-recursive] Error 1{noformat}_x000D_
 _x000D_
_x000D_
Triggered by [https://github.com/apache/mesos/blob/62d392704c499e06da0323e50dfd016cdac06f33/src/Makefile.am#L2218-L2219]",1.0,1.5.0,0.0,0.3740573152337858,0.0,0.0,0.0,0.2,0.4,0.43859649122807015,0.2714285714285714,0.3717948717948718,0.24848484848484845,0.24848484848484845,0.963302752293578
Bug,Mesos master might drop some events in the operator API stream,"Inside `Master::updateTask`, we call `Subscribers::send` which asynchronously calls `Subscribers::Subscriber::send` on each subscriber._x000D_
_x000D_
But the problem is that inside `Subscribers:Subscriber::send` we are looking up the state of the master (e.g., getting Task* and Framework*) which might have changed between `Subscribers::send ` and `Subscribers::Subscriber::send`._x000D_
_x000D_
 _x000D_
_x000D_
For example, if a terminal task received an acknowledgement the task might be removed from master's state, causing us to drop the TASK_UPDATED event._x000D_
_x000D_
 _x000D_
_x000D_
We noticed this in an internal cluster, where a TASK_KILLED update was sent to one subscriber but not the other._x000D_
_x000D_
 _x000D_
_x000D_
 _x000D_
_x000D_
 ",3.0,0,0.5,0.11161387631975868,0.0,0.0,0.0,1.0,0.8,0.894736842105263,1.0,0.8846153846153846,0.9878787878787878,0.9878787878787878,0.0
Bug,Test MasterAllocatorTest/1.SingleFramework is flaky,"Observed in our internal CI on a ubuntu-16 setup in a plain autotools build,_x000D_
{noformat}_x000D_
../../src/tests/master_allocator_tests.cpp:175_x000D_
Mock function called more times than expected - taking default action specified at:_x000D_
../../src/tests/allocator.hpp:273:_x000D_
    Function call: addSlave(@0x7fe8dc03d0e8 1eb6ab2c-293d-4b99-b76b-87bd939a1a19-S1, @0x7fe8dc03d108 hostname: ""ip-172-16-10-65.ec2.internal""_x000D_
resources {_x000D_
  name: ""cpus""_x000D_
  type: SCALAR_x000D_
  scalar {_x000D_
    value: 2_x000D_
  }_x000D_
}_x000D_
resources {_x000D_
  name: ""mem""_x000D_
  type: SCALAR_x000D_
  scalar {_x000D_
    value: 1024_x000D_
  }_x000D_
}_x000D_
resources {_x000D_
  name: ""ports""_x000D_
  type: RANGES_x000D_
  ranges {_x000D_
    range {_x000D_
      begin: 31000_x000D_
      end: 32000_x000D_
    }_x000D_
  }_x000D_
}_x000D_
id {_x000D_
  value: ""1eb6ab2c-293d-4b99-b76b-87bd939a1a19-S1""_x000D_
}_x000D_
checkpoint: true_x000D_
port: 40262_x000D_
, @0x7fe8ffa276c0 { 32-byte object <48-94 7D-0E E9-7F 00-00 00-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00>, 32-byte object <48-94 7D-0E E9-7F 00-00 00-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00 02-00 00-00 00-00 00-00>, 32-byte object <48-94 7D-0E E9-7F 00-00 00-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00 03-00 00-00 73-79 73-74> }, @0x7fe8ffa27720 48-byte object <01-00 00-00 E8-7F 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 08-7A A2-FF E8-7F 00-00 A0-32 24-7D 62-55 00-00 DE-3C 11-0A E9-7F 00-00>, @0x7fe8dc03d4c8 { cpus:2, mem:1024, ports:[31000-32000] }, @0x7fe8dc03d460 {})_x000D_
         Expected: to be called once_x000D_
           Actual: called twice - over-saturated and active_x000D_
Stacktrace_x000D_
../../src/tests/master_allocator_tests.cpp:175_x000D_
Mock function called more times than expected - taking default action specified at:_x000D_
../../src/tests/allocator.hpp:273:_x000D_
    Function call: addSlave(@0x7fe8dc03d0e8 1eb6ab2c-293d-4b99-b76b-87bd939a1a19-S1, @0x7fe8dc03d108 hostname: ""ip-172-16-10-65.ec2.internal""_x000D_
resources {_x000D_
  name: ""cpus""_x000D_
  type: SCALAR_x000D_
  scalar {_x000D_
    value: 2_x000D_
  }_x000D_
}_x000D_
resources {_x000D_
  name: ""mem""_x000D_
  type: SCALAR_x000D_
  scalar {_x000D_
    value: 1024_x000D_
  }_x000D_
}_x000D_
resources {_x000D_
  name: ""ports""_x000D_
  type: RANGES_x000D_
  ranges {_x000D_
    range {_x000D_
      begin: 31000_x000D_
      end: 32000_x000D_
    }_x000D_
  }_x000D_
}_x000D_
id {_x000D_
  value: ""1eb6ab2c-293d-4b99-b76b-87bd939a1a19-S1""_x000D_
}_x000D_
checkpoint: true_x000D_
port: 40262_x000D_
, @0x7fe8ffa276c0 { 32-byte object <48-94 7D-0E E9-7F 00-00 00-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00>, 32-byte object <48-94 7D-0E E9-7F 00-00 00-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00 02-00 00-00 00-00 00-00>, 32-byte object <48-94 7D-0E E9-7F 00-00 00-00 00-00 00-00 00-00 01-00 00-00 00-00 00-00 03-00 00-00 73-79 73-74> }, @0x7fe8ffa27720 48-byte object <01-00 00-00 E8-7F 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 00-00 08-7A A2-FF E8-7F 00-00 A0-32 24-7D 62-55 00-00 DE-3C 11-0A E9-7F 00-00>, @0x7fe8dc03d4c8 { cpus:2, mem:1024, ports:[31000-32000] }, @0x7fe8dc03d460 {})_x000D_
         Expected: to be called once_x000D_
           Actual: called twice - over-saturated and active_x000D_
{noformat}",3.0,1.5.0,0.5,0.3740573152337858,0.0,0.0,0.0,0.2,0.4,0.43859649122807015,0.2714285714285714,1.0,0.8121212121212121,0.8121212121212121,0.963302752293578
Improvement,Avoid unnecessary copying of protobuf in the v1 API.,"Now that we have move support for protobufs, we can avoid the unnecessary copying of protobuf in the v1 API to improve the performance.",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9122807017543859,0.75,0.6282051282051282,0.7515151515151515,0.7515151515151515,0.0
Improvement,Add a download link for master and agent logs in WebUI,"Just like task sandboxes, it would be great for us to provide a download link for mesos and agent logs in the WebUI. Right now the the log link opens up the pailer, which is not really convenient to do `grep` and such while debugging.",3.0,0,0.5,0.25037707390648567,0.3333333333333333,0.5,0.14285714285714285,0.5,0.0,0.2631578947368421,0.29285714285714287,0.8846153846153846,0.9878787878787878,0.9878787878787878,0.0
Bug,ExecutorAuthorizationTest.RunTaskGroup segfaults.,"{noformat}_x000D_
14:32:50 *** Aborted at 1516199570 (unix time) try ""date -d @1516199570"" if you are using GNU date ***_x000D_
14:32:50 PC: @     0x7f36ef13f8b0 std::_Hashtable<>::count()_x000D_
14:32:50 *** SIGSEGV (@0x107c7f88978) received by PID 19547 (TID 0x7f36e2722700) from PID 18446744072769538424; stack trace: ***_x000D_
14:32:50     @     0x7f36dcc763fd (unknown)_x000D_
14:32:50     @     0x7f36dcc7b419 (unknown)_x000D_
14:32:50     @     0x7f36dcc6f918 (unknown)_x000D_
14:32:50     @     0x7f36eb99e330 (unknown)_x000D_
14:32:50     @     0x7f36ef13f8b0 std::_Hashtable<>::count()_x000D_
14:32:50     @     0x7f36ef12bd22 _ZZN7process11ProcessBase8_consumeERKNS0_12HttpEndpointERKSsRKNS_5OwnedINS_4http7RequestEEEENKUlRK6OptionINS7_14authentication20AuthenticationResultEEE0_clESH__x000D_
14:32:50     @     0x7f36ef12c834 _ZNO6lambda12CallableOnceIFN7process6FutureINS1_4http8ResponseEEEvEE10CallableFnINS_8internal7PartialIZNS1_11ProcessBase8_consumeERKNSB_12HttpEndpointERKSsRKNS1_5OwnedINS3_7RequestEEEEUlRK6OptionINS3_14authentication20AuthenticationResultEEE0_JSP_EEEEclEv_x000D_
14:32:50     @     0x7f36ee1c1e8a _ZNO6lambda12CallableOnceIFvPN7process11ProcessBaseEEE10CallableFnINS_8internal7PartialIZNS1_8internal8DispatchINS1_6FutureINS1_4http8ResponseEEEEclINS0_IFSE_vEEEEESE_RKNS1_4UPIDEOT_EUlSt10unique_ptrINS1_7PromiseISD_EESt14default_deleteISQ_EEOSI_S3_E_JST_SI_St12_PlaceholderILi1EEEEEEclEOS3__x000D_
14:32:50     @     0x7f36ef118711 process::ProcessBase::consume()_x000D_
14:32:50     @     0x7f36ef1309a2 process::ProcessManager::resume()_x000D_
14:32:50     @     0x7f36ef134216 _ZNSt6thread5_ImplISt12_Bind_simpleIFZN7process14ProcessManager12init_threadsEvEUlvE_vEEE6_M_runEv_x000D_
14:32:50     @     0x7f36ec15a5b0 (unknown)_x000D_
14:32:50     @     0x7f36eb996184 start_thread_x000D_
14:32:50     @     0x7f36eb6c2ffd (unknown)_x000D_
{noformat}_x000D_
Full log attached.",3.0,1.5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.9122807017543859,0.75,0.717948717948718,0.8242424242424242,0.7212121212121212,0.963302752293578
Task,Test that `UPDATE_STATE` of a resource provider doesn't have unwanted side-effects in master or agent,"While we test the correct behavior of {{UPDATE_STATE}} sent by resource providers when an operation state changes or after (re-)registration, this call might also get sent independent from any such event, e.g., if resources are added to a running resource provider. Correct behavior of master and agent need to be tested. Outstanding offers should be rescinded and internal states updated.",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2631578947368421,0.36428571428571427,0.28205128205128205,0.296969696969697,0.296969696969697,0.0
Task,Source tree contains generated endpoint documentation,"Even though we generate documentation automatically in CI, the source tree still contains checked in, generated endpoint documentation in {{docs/endpoints}}._x000D_
_x000D_
We should remove these source files from the tree. We need to make sure to_x000D_
_x000D_
* not break automatic website generation with {{support/mesos-website/build.sh}},_x000D_
* not break the local website generation workflow with {{site/mesos-website-dev.sh}}, and_x000D_
* not break local website generation workflow with {{rake}} via {{site/Rakefile}}.",1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.9122807017543859,0.75,1.0,0.8121212121212121,0.8121212121212121,0.0
Task,Test that operations are correctly reported following a master failover,"As the master keeps track of operations running on a resource provider, it needs to be updated on these operations when agents reregister after a master failover. E.g., an operation that has finished during the failover should be reported as finished by the master after the agent on which the resource provider is running has reregistered.",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2631578947368421,0.36428571428571427,0.28205128205128205,0.296969696969697,0.296969696969697,0.0
Bug,RP manager incorrectly setting framework ID leads to CHECK failure,"The resource provider manager [unconditionally sets the framework ID|https://github.com/apache/mesos/blob/3290b401d20f2db2933294470ea8a2356a47c305/src/resource_provider/manager.cpp#L637] when forwarding operation status updates to the agent. This is incorrect, for example, when the resource provider [generates OPERATION_DROPPED updates during reconciliation|https://github.com/apache/mesos/blob/3290b401d20f2db2933294470ea8a2356a47c305/src/resource_provider/storage/provider.cpp#L1653-L1657], and leads to protobuf errors in this case since the framework ID's required {{value}} field is left unset.",1.0,0,0.0,0.11161387631975868,0.0,0.0,0.0,1.0,0.8,0.894736842105263,1.0,0.6025641025641025,0.8242424242424242,0.8181818181818181,0.0
Bug,"Mesos can get ""stuck"" when a Process throws an exception.","When a {{Process}} throws an exception, we log it, terminate the throwing {{Process}}, and continue to run. However, currently there exists no known user-level code that I'm aware of that handles the unexpected termination due to an uncaught exception._x000D_
_x000D_
Generally, this means that when an exception is thrown (e.g. a bad call to {{std::map::at}}), the {{Process}} terminates with a log message but things get ""stuck"" and the user has to debug what is wrong / kill the process._x000D_
_x000D_
Libprocess would likely need to provide some primitives to better support handling unexpected termination of a {{Process}} in order for us to provide a strategy where we continue running._x000D_
_x000D_
In the short term, it would be prudent to abort libprocess if any {{Process}} throws an exception so that users can observe the issue and we can get it fixed.",1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9122807017543859,0.75,0.6282051282051282,0.7515151515151515,0.7515151515151515,0.0
Bug,Reconfiguration policy fails to handle mount disk resources.,"We deployed {{--reconfiguration_policy=""additive""}} on a number of Mesos agents that had mount disk resources configured, and it looks like the agent confused the size of the mount disk with the size of the work directory resource:_x000D_
_x000D_
_x000D_
{noformat}_x000D_
E0106 01:54:15.000123 1310889 slave.cpp:6733] EXIT with status 1: Failed to perform recovery: Configuration change not permitted under 'additive' policy: Value of scalar resource 'disk' decreased from 1830000 to 868000_x000D_
{noformat}_x000D_
_x000D_
The {{--resources}} flag is_x000D_
{noformat}_x000D_
--resources=""[_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 868000_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/a""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/b""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/c""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/d""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/e""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/f""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/g""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
  ,_x000D_
  {_x000D_
    ""name"": ""disk"",_x000D_
    ""type"": ""SCALAR"",_x000D_
    ""scalar"": {_x000D_
      ""value"": 1830000_x000D_
    },_x000D_
    ""disk"": {_x000D_
      ""source"": {_x000D_
        ""type"": ""MOUNT"",_x000D_
        ""mount"": {_x000D_
          ""root"" : ""/srv/mesos/volumes/h""_x000D_
        }_x000D_
      }_x000D_
    }_x000D_
  }_x000D_
]_x000D_
{noformat}",3.0,0,0.5,0.0,0.3333333333333333,0.5,0.14285714285714285,0.0,0.2,0.5087719298245614,0.4357142857142857,0.11538461538461538,0.05454545454545455,0.05454545454545455,0.0
Improvement,"Notion of ""transitioning"" agents in the master is now inaccurate.","While [~xujyan] and I were discussing https://reviews.apache.org/r/57535/ we found a recent change that made the concept of ""in transition"" agents confusing. See my comment here: https://reviews.apache.org/r/52083/#review170066_x000D_
_x000D_
Given the new semantics described in the summary of https://reviews.apache.org/r/52083, the need for a separate method {{transitioning}} no longer exists because now it just wraps around a single variable {{unrecovered}} and gives it an alias which is less intuitive (because when reading the word transitioning one would think it has a more general meaning).",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9122807017543859,0.75,0.6282051282051282,0.7515151515151515,0.7515151515151515,0.0
Task,Use protobuf reflection to simplify upgrading of resources.,"This is the {{upgradeResources}} half of the protobuf-reflection-based upgrade/downgrade of resources: https://issues.apache.org/jira/browse/MESOS-8221_x000D_
_x000D_
We will also add {{state::read}} to complement {{state::checkpoint}} which will be used to read protobufs from disk rather than {{protobuf::read}}.",3.0,0,0.0,0.6726998491704375,0.0,0.0,0.0,0.1,0.6000000000000001,0.2807017543859649,0.29285714285714287,0.21794871794871795,0.26666666666666666,0.26666666666666666,0.0
Task,Test reconciliation after operation is dropped en route to agent,"Since new code paths were added to handle operations on resources in 1.5, we should test that such operations are reconciled correctly after an operation is dropped on the way from the master to the agent.",3.0,0,0.0,0.11161387631975868,0.0,0.0,0.0,1.0,0.8,0.894736842105263,1.0,0.6025641025641025,0.8242424242424242,0.8181818181818181,0.0
Improvement,Create AuthN support for prune images API,We want to make sure there is a way to configure AuthZ for new API added in MESOS-8360.,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.07017543859649122,0.12142857142857143,0.038461538461538464,0.07272727272727272,0.07272727272727272,0.0
Improvement,Example frameworks to support launching mesos-local.,"The scheduler driver and library support implicit launching of mesos-local for a convenient test setup. Some of our example frameworks account for this in supporting implicit ACL rendering and more. _x000D_
_x000D_
We should unify the experience by documenting this behaviour and adding it to all example frameworks.",3.0,1.5.0,0.0,0.3740573152337858,0.0,0.0,0.0,0.2,0.4,0.43859649122807015,0.2714285714285714,0.3717948717948718,0.24848484848484845,0.24848484848484845,0.963302752293578
Improvement,Example frameworks have an inconsistent UX.,"Our example frameworks are a bit inconsistent when it comes to specifying things like the framework principal / secret etc.. _x000D_
Many of these examples have great value in testing a Mesos cluster. Unifying the parameterizing would improve the user experience when testing Mesos._x000D_
_x000D_
{{MESOS_AUTHENTICATE_FRAMEWORKS}} is being used by many examples for enabling / disabling authentication. {{load_generator_framework}} as one example however uses {{MESOS_AUTHENTICATE}} for that purpose. The credentials themselves are most commonly expected in environment variables {{DEFAULT_PRINCIPAL}} and {{DEFAULT_SECRET}} while in some cases we chose to use {{MESOS_PRINCIPAL}}, {{MESOS_SECRET}} instead.",3.0,1.5.0,0.0,0.3740573152337858,0.0,0.0,0.0,0.2,0.4,0.43859649122807015,0.2714285714285714,0.3717948717948718,0.24848484848484845,0.24848484848484845,0.963302752293578
