Summary,Custom field (Story Points),Assignee_count,Reporter_count,Creator_count
Optimize number of copies made in dispatch/defer mechanism,3.0,0.0106469794395491,0.0,0.0
Update resource provider design in the master,7.0,0.10122807017543858,0.27619179600886923,0.14204545454545456
Add heartbeats to master stream API,3.0,0.0033333333333333335,0.9065271618625277,0.7357954545454546
Update the documentation to reflect the addition of reservation refinement.,2.0,0.24250853377788364,0.6599916851441241,0.6051136363636364
The order of isolators provided in '--isolation' flag is not preserved and instead sorted alphabetically,2.0,0.26630745415575136,0.0,0.25
Docker containerizer fails to set sandbox logs ownership correctly.,2.0,0.20824839247439866,0.2933065410199557,0.11647727272727273
Add simple filtering to unversioned operator API,5.0,0.0033333333333333335,0.0,0.0
SlaveTest.ExecutorReregistrationTimeoutFlag aborts on Windows,1.0,0.13578947368421054,0.5641629711751663,0.5426136363636364
Implement 'apply' for resource provider related operations,5.0,0.10122807017543858,0.27619179600886923,0.14204545454545456
Make use of cout/cerr and glog consistent.,3.0,0.28840866306036583,0.22782705099778272,0.38636363636363635
Write a proposal to make the I/O Switchboards optional,5.0,0.0,0.2879711751662971,0.14772727272727273
Introduce a heartbeat mechanism for v1 HTTP executor <-> agent communication.,5.0,0.39040723981900455,0.37894955654101997,0.4431818181818182
Add executor reconnection retry logic to the agent,3.0,0.3282017543859649,0.6985171840354767,0.6590909090909091
Add an agent flag for executor re-registration timeout.,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
OversubscriptionTest.RescindRevocableOfferWithIncreasedRevocable is flaky.,1.0,0.15280701754385967,0.4679185144124169,0.48011363636363635
CniIsolatorTest.ROOT_DynamicAddDelofCniConfig is flaky.,1.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
"Build error on Windows when using ""int"" for a file descriptor",1.0,0.15280701754385967,0.006097560975609756,0.25
Introduce a daemon manager in the agent.,5.0,0.39040723981900455,0.8841463414634145,0.75
Add `--ip6` and `--ip6_discovery_command` flag to Mesos agent,5.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add resource provider driver.,5.0,0.10122807017543858,0.8841463414634145,0.75
HierarchicalAllocatorTest.NestedRoleQuota is flaky,2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Refactor containerizers to not depend on TaskInfo or ExecutorInfo,5.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Add support for pruning the list of gone agents in the registry.,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Add authorization for the MARK_AGENT_GONE call.,3.0,0.0,0.37894955654101997,0.19318181818181818
Add authorization for the MARK_AGENT_GONE call.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Implement the API handler on the master for marking agents as gone.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Add support for storing gone agents to the master registry.,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Add the MARK_AGENT_GONE call to the Operator v1 API protos.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Double free or corruption when using parallel test runner,2.0,0.0,0.6599916851441241,0.35511363636363635
Set working directory in DEBUG containers.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Filter results of `/master/slaves` and the v1 call GET_AGENTS,5.0,0.0692498213860443,0.10275776053215079,0.053977272727272735
Add authorization to master's operator maintenance API in v0 and v1,3.0,0.0692498213860443,0.10275776053215079,0.053977272727272735
Enable authorization for master's logging API calls: GET_LOGGING_LEVEL  and SET_LOGGING_LEVEL,5.0,0.0692498213860443,0.10275776053215079,0.053977272727272735
Add authentication to the checker and health checker libraries,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Remove thread_local workaround on OSX,2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
MasterAPITest.GetRoles is flaky on machines with non-C locale.,1.0,0.0,0.7542267184035477,0.35227272727272724
Compile error with recent glibc,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Upgrade vendored GMock / GTest,3.0,0.10122807017543858,0.4679185144124169,0.48011363636363635
Command checks via agent pollute agent logs.,3.0,0.28840866306036583,0.7542267184035477,0.6022727272727273
Set MESOS_SANDBOX in debug containers.,1.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
"Document Mesos ""check"" feature.",3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Add authorization to agent executor API,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Authorize offer operations for converting disk resources,3.0,0.10122807017543858,0.27619179600886923,0.14204545454545456
Remove deprecated ACL `ShutdownFramework`,1.0,0.0692498213860443,0.10275776053215079,0.053977272727272735
Add offer operations for converting disk resources,5.0,0.10122807017543858,0.27619179600886923,0.14204545454545456
Fetcher should not depend on SlaveID.,3.0,0.39040723981900455,0.8841463414634145,0.75
Implement a plugin to list container's on a given agent.,3.0,0.28840866306036583,0.21480044345898006,0.3977272727272727
Allow Mesos CLI to take masters IP,2.0,0.28840866306036583,0.21480044345898006,0.3977272727272727
Add ability to initialize a test cluster for Mesos CLI unit-test infrastructure,2.0,0.28840866306036583,0.21480044345898006,0.3977272727272727
Create a table abstraction for the Mesos CLI,2.0,0.28840866306036583,0.21480044345898006,0.3977272727272727
General checker does not support TCP checks.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Containerizer startup may cause sensitive data to leak into sandbox logs.,3.0,0.20824839247439866,0.2933065410199557,0.11647727272727273
Possibly duplicate environment variables should not leak values to the sandbox.,1.0,0.20824839247439866,0.2933065410199557,0.11647727272727273
User supplied task environment variables cause warnings in sandbox stdout.,3.0,0.20824839247439866,0.2933065410199557,0.11647727272727273
Need to fix resource check in long-lived framework,2.0,0.24250853377788364,0.21480044345898006,0.3977272727272727
Default executor does not support general checks.,5.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Add documentation for AGENT_ADDED/AGENT_REMOVED events.,1.0,0.0033333333333333335,0.37894955654101997,0.4431818181818182
Add support to auto-load /dev/nvidia-uvm in the GPU isolator,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Introduce precompiled headers (on Windows),5.0,0.005546757164404224,0.5641629711751663,0.5426136363636364
Tasks launched via the default executor cannot access disk resource volumes.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
HTTP health check doesn't work when mesos runs with --docker_mesos_image,3.0,0.1254271992197689,0.006097560975609756,0.25
Requesting tiny amount of CPU crashes master.,3.0,0.3493421052631579,0.006097560975609756,0.25
Use of `GTEST_IS_THREADSAFE` in asserts is problematic.,5.0,0.10122807017543858,0.27619179600886923,0.14204545454545456
Add nested container launch/wait/kill APIs to agent API docs.,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add documentation for Debug APIs to Operator API doc,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Agent should validate that the nested container ID does not exceed certain length.,3.0,0.0030263157894736843,0.8841463414634145,0.75
Rename 'AuthenticationResult',3.0,0.0,0.6985171840354767,0.40909090909090906
Wrap IOSwitchboard.connect() in a dispatch,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Custom executors cannot use any reserved resources.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Replace monadic type get() functions with operator*,3.0,0.41327067669172934,0.9346590909090908,0.6846590909090908
Crash when sending a SIGUSR1 signal to the agent.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Quota can be exceeded due to coarse-grained offer technique.,5.0,0.41327067669172934,0.6599916851441241,0.6051136363636364
The linux filesystem isolator should set mode and ownership for host volumes.,2.0,0.0030263157894736843,0.6644955654101996,0.5852272727272727
Consider using the relink functionality of libprocess in the executor driver.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
IOSwitchboard FDs leaked when containerizer launch fails -- leads to deadlock,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
CommandExecutor ENV overwritten by Docker Image ENV in Unified Containerizer,5.0,0.39040723981900455,0.46535476718403546,0.5568181818181819
Update authorization / authorization-filtering to handle hierarchical roles.,5.0,0.0692498213860443,0.6599916851441241,0.6051136363636364
Add implicit executor authorization to local authorizer,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Update the authorizer interface for executor authentication,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Add authorization actions for V1 executor calls,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Add an '--executor_secret_key' flag to the agent,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Add a 'secret' field to the 'Environment' message,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Quota not recovered from registry in empty cluster.,3.0,0.3493421052631579,0.9346590909090908,0.6846590909090908
Add executor authentication documentation,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Enable multiple HTTP authenticator modules,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Introduce a 'Principal' type,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Implement a JWT authenticator,5.0,0.10122807017543858,0.6985171840354767,0.6590909090909091
Implement a JWT SecretGenerator,5.0,0.10122807017543858,0.6985171840354767,0.6590909090909091
Add agent support for generating and passing executor secrets,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Add authentication support to agent's '/v1/executor' endpoint,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Add the SecretGenerator module interface,2.0,0.10122807017543858,0.6985171840354767,0.6590909090909091
Add a 'Secret' protobuf message,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Change `Environment.Variable.Value` from required to optional,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Docker executor segfaults in ~MesosExecutorDriver(),1.0,0.39040723981900455,0.015036031042128604,0.2528409090909091
Fix BOOST random generator initialization on Windows,1.0,0.39040723981900455,0.02030210643015521,0.26420454545454547
"Separate the mesos-containerizer binary into a static binary, which only depends on stout",3.0,0.13578947368421054,0.5641629711751663,0.5426136363636364
Docker containerizer: mangled environment when env value contains LF byte.,3.0,0.20824839247439866,0.015036031042128604,0.2528409090909091
SchedulerTest.MasterFailover is flaky,2.0,0.39040723981900455,0.6985171840354767,0.6590909090909091
"Libprocess reinitialization is flaky, can segfault.",3.0,0.0,0.6985171840354767,0.40909090909090906
Add support for media types needed for streaming request/responses.,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
SlaveRecoveryTest/0.RegisterDisconnectedSlave test is flaky,2.0,0.3493421052631579,0.9065271618625277,0.7357954545454546
Zero health check timeout is interpreted literally.,1.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Checkpoint 'ContainerConfig' in Mesos Containerizer.,5.0,0.0737719298245614,0.052383592017738366,0.034090909090909095
Reconsider process creation primitives on Windows,5.0,0.13578947368421054,0.270509977827051,0.39488636363636365
Add authorization tests for debug API handlers,3.0,0.0692498213860443,0.9065271618625277,0.7357954545454546
Transition Windows away from `os::killtree`.,3.0,0.13578947368421054,0.270509977827051,0.39488636363636365
Tests for quota capacity heuristic.,5.0,0.3282017543859649,0.7542267184035477,0.6022727272727273
FaultToleranceTest.FrameworkReregister is flaky,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
OsTest.User fails on recent Arch Linux.,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Enable glog stack traces when we call things like `ABORT` on Windows,5.0,0.13578947368421054,0.270509977827051,0.39488636363636365
"Update the addition, deletion and modification logic of CNI configuration files.",1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Check unreachable task cache for task ID collisions on launch,2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
SSL socket can lose bytes in the case of EOF,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Allow to specific the device whitelist entries in cgroup devices subsystem,1.0,0.025833333333333333,0.05279933481152993,0.2784090909090909
Wrong task started time in webui,1.0,0.26728696741854635,0.05279933481152993,0.2784090909090909
SSL socket's 'shutdown()' method is broken,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
CHECK failure on duplicate task IDs,3.0,0.0,0.4679185144124169,0.23011363636363638
IOSwitchboardTest.KillSwitchboardContainerDestroyed is flaky,1.0,0.0,0.4679185144124169,0.23011363636363638
Inherit Environment from parent container when launching DEBUG container.,3.0,0.15280701754385967,0.46535476718403546,0.5568181818181819
The 'http::connect(address)' always uses the DEFAULT_KIND() of socket even if SSL is undesired.,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
"Make the Resources wrapper ""copy-on-write"" to improve performance.",5.0,0.41327067669172934,0.6599916851441241,0.6051136363636364
Add heartbeats to both input/output connections in IOSwitchboard,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
IOSwitchboard doesn't properly flush data on ATTACH_CONTAINER_OUTPUT,1.0,0.22595995078193218,0.46535476718403546,0.5568181818181819
The agent should synchronize with the IOSwitchboard to determine when it is ready to accept incoming connections.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Check that `PreferredToolArchitecture` is set to `x64` on Windows before building,2.0,0.1287324362943558,0.270509977827051,0.14488636363636365
"Unify ""active"" and ""state""/""connected"" fields in Master::Framework",2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Should destroy DEBUG containers on agent recovery.,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Port `slave_recovery_tests.cpp`,3.0,0.13578947368421054,0.270509977827051,0.39488636363636365
Enable SSL in Mesos builds,3.0,0.39040723981900455,0.270509977827051,0.39488636363636365
Remove of unix domain socket path in IOSwitchboard::cleanup,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
IOSwitchboard should recover spawned server pid on agent restarts,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Update 'io::redirect()' to take an optional vector of callback hooks.,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add some benchmark test for quota allocation,3.0,0.41327067669172934,0.0889689578713969,0.2840909090909091
Support `foreachpair` for LinkedHashMap,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
SSL downgrade path will CHECK-fail when using both temporary and persistent sockets,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Error: dereferencing type-punned pointer will break strict-aliasing rules.,3.0,0.15280701754385967,0.006097560975609756,0.25
Shutdown completed frameworks when unreachable agent re-registers,5.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Actively Scan for CNI Configurations,3.0,0.08394736842105263,0.011779379157427938,0.2556818181818182
Add attach/exec commands to the Mesos CLI,5.0,0.28840866306036583,0.46535476718403546,0.5568181818181819
Update the Containerizer to handle attachInput and attachOutput calls.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
"Add special case for entering the ""mount"" namespace of a parent container",2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add support for incremental gzip decompression.,3.0,0.3282017543859649,0.6599916851441241,0.35511363636363635
Memory leak in the libprocess request decoder.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
"_version uses incorrect MESOS_{MAJOR,MINOR,PATCH}_VERSION in libmesos java binding.",1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Java Scheduler Adapter does not surface MasterInfo.,2.0,0.22595995078193218,0.2908120842572062,0.4005681818181818
Build a standalone python client for connecting to our Mock HTTP Server that implements the new Debug APIs,3.0,0.0016666666666666668,0.46535476718403546,0.5568181818181819
Build a Mock HTTP Server that implements the new Debugging API calls,3.0,0.0016666666666666668,0.46535476718403546,0.5568181818181819
Add fine-grained ACLs for authorization with the new debugging APIs,5.0,0.0692498213860443,0.46535476718403546,0.5568181818181819
Build support for ATTACH_CONTAINER_INPUT into the Agent API in Mesos,5.0,0.22595995078193218,0.46535476718403546,0.5568181818181819
Update Mesos logger components to handle redirection of stdin,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Build a Container I/O Switchboard,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add a task_id -> container_id mapping in state.json,2.0,0.3493421052631579,0.46535476718403546,0.5568181818181819
Add fine grained control of which namespaces a nested container should inherit (or not).,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add support for port-mapping in `mesos-execute`,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
"The python linter doesn't rebuild the virtual environment before linting when ""pip-requirements.txt"" has changed",2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add documentation for CNI port-mapper plugin.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
HealthChecker sends updates to executor via libprocess messaging.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Ensure Python support scripts are linted,3.0,0.28840866306036583,0.9346590909090908,0.6846590909090908
Report new PARTITION_AWARE task statuses in HTTP endpoints,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Add a column for FrameworkID when displaying tasks in the WebUI,1.0,0.33015890971773326,0.5641629711751663,0.5426136363636364
Design doc for executor authentication,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Enable partition-awareness in mesos-execute,2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Allow `network/cni` isolator to take a search path for CNI plugins instead of single directory,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
CNI should not use `ifconfig` in executors `pre_exec_command`,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Agent fails to kill empty parent container,3.0,0.22595995078193218,0.6985171840354767,0.6590909090909091
CHECK failure in HierarchicalAllocatorTest.NoDoubleAccounting,1.0,0.15280701754385967,0.4679185144124169,0.48011363636363635
Update CHANGELOG to mention addition of agent '--runtime_dir' flag.,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add authorization support for nested container calls,3.0,0.0692498213860443,0.002840909090909091,0.2528409090909091
Add authentication support to the default executor,2.0,0.4779868222592681,0.002840909090909091,0.2528409090909091
Default executor should be able to launch multiple task groups,5.0,0.22595995078193218,0.9065271618625277,0.7357954545454546
HealthCheckTest.HealthyTaskViaHTTPWithoutType fails on some distros.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Master does not remove an agent if it is responsive but not registered,5.0,0.3493421052631579,0.5641629711751663,0.5426136363636364
Agent should not allow HTTP executors to re-subscribe before containerizer recovery is done.,3.0,0.22595995078193218,0.8841463414634145,0.75
Allow WebUI/other tools to access the task sandbox for a nested container.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Default executor should kill all other tasks in a task group if any task exits with a non-zero exit status.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
CNI isolator should not `CHECK` for `resolv.conf` under `rootContainerDir`,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Libprocess links will not generate an ExitedEvent if the socket creation fails,2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Driver based schedulers performing explicit acknowledgements cannot acknowledge updates from HTTP based executors.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Add 'argv' variant of 'os::system',3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Potential socket leak during Zookeeper network changes,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Master CHECK fails during recovery while relinking to other masters,2.0,0.39040723981900455,0.006097560975609756,0.25
Add support for health checks to the default executor.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Containers that use the Mesos containerizer but don't want to provision a container image fail to validate.,1.0,0.15280701754385967,0.27619179600886923,0.3920454545454546
"Introduce a ""runtime"" directory owned by the containerizer for checkpointing container information.",5.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Make the `gpu/nvidia` isolator nesting aware,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Make the generic `cgroups` isolator nesting aware,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
ContainerInfo is not validated.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Make the `network/cni` isolator nesting aware,3.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Clean up queued tasks if a task group is killed before launch.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Populate `CommandInfo` correctly for default executors.,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Some tests do not properly set 'flags.launcher' with the correct value,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Make the disk usage isolator nesting-aware,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
TCP health checks are not portable.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Potential FD double close in libevent's implementation of `sendfile`.,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Add Framwork events to master's operator API,5.0,0.0033333333333333335,0.052383592017738366,0.2840909090909091
"Docker containerizer launch command may access a ""Container"" struct after it has been destroyed",2.0,0.0030263157894736843,0.5641629711751663,0.5426136363636364
Update launch helper to checkpoint exit status of launched process.,5.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Added a default (task group) executor.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Unable to launch containers on CNI networks on CoreOS,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add functions to the 'Launcher' abstraction to aid in checkpointing the exit status of containers.,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add an agent flag for 'runtime_dir',2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Update elfio to version 3.2,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add infrastructure for unit tests in the new python-based CLI.,2.0,0.28840866306036583,0.46535476718403546,0.5568181818181819
unit-test for port-mapper CNI plugin,3.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Introduce `PortMapping` protobuf.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Design for port-mapper CNI plugin,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Added port mapping CNI plugin.,5.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Use readdir instead of readdir_r.,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Add the infrastructure for a new python-based CLI.,7.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Abstract mesos-style.py to allow future linters to be added more easily.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Protobuf JSON deserialisation does not accept numbers formated as strings,1.0,0.0,0.02397450110864745,0.005681818181818181
PollSocketImpl can write to a stale fd.,3.0,0.4779868222592681,0.6599916851441241,0.6051136363636364
SSL Socket CHECK can fail after socket receives EOF,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Number of libprocess worker threads is not configurable for log-rotation module.,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
NvidiaVolume errors out if any binary is missing,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Remove HTTP_PARSER_VERSION_MAJOR < 2 code in decoder.,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Linux 'MountInfoTable' entries not sorted as expected,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add libprocess HTTP tests with SSL support,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
HealthChecker should not decide when to kill tasks and when to stop performing health checks.,5.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
All non-root tests fail on GPU machine,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Reviewbot failing due to python files not being cleaned up after distclean,2.0,0.39040723981900455,0.9065271618625277,0.7357954545454546
NvidiaVolume::create() should check for root before creating volume,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Remove `O_SYNC` from StatusUpdateManager logs,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Incremental http parsing of URLs leads to decoder error,3.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Orphan tasks can show up as running after they have finished.,3.0,0.22595995078193218,0.0329129711751663,0.2585227272727273
Agent's '--version' flag doesn't work,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
"Ubuntu 14.04 LTS GPU Isolator ""/run"" directory is noexec",3.0,0.19259506231642454,0.006097560975609756,0.25
"Stout ""OsTest.User"" test can fail on some systems",2.0,0.24707393483709272,0.28471452328159647,0.3977272727272727
ExamplesTest.DiskFullFramework fails on Arch,1.0,0.39040723981900455,0.4679185144124169,0.48011363636363635
Process routes implementation seems to drop routes on Windows.,1.0,0.13578947368421054,0.08044623059866962,0.39488636363636365
Make the command executor unversioned,2.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
/help endpoint does not set Content-Type to HTML,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
`os::cloexec` does not exist on Windows,2.0,0.13578947368421054,0.08044623059866962,0.39488636363636365
cgroups/net_cls isolator causing agent recovery issues,1.0,0.08394736842105263,0.015036031042128604,0.2528409090909091
Strict/RegistrarTest.UpdateQuota/0 is flaky,3.0,0.15280701754385967,0.4679185144124169,0.48011363636363635
Logrotate ContainerLogger module does not rotate logs when run as root with `--switch_user`.,3.0,0.003591926649202191,0.5641629711751663,0.5426136363636364
Create a 'Disk (not) full' example framework,3.0,0.07079106136381678,0.12957317073170732,0.0625
CMake build needs to generate protobufs before building libmesos,2.0,0.006885964912280702,0.5641629711751663,0.5426136363636364
Add a test that runs the 'mesos-local' binary,2.0,0.0,0.6985171840354767,0.40909090909090906
Docker health checks are malformed.,1.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
The fetcher can access any local file as root,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
PersistentVolumeEndpointsTest.OfferCreateThenEndpointRemove test is flaky,1.0,0.3493421052631579,0.9065271618625277,0.7357954545454546
Add example framework for using inverse offers,3.0,0.20824839247439866,0.12957317073170732,0.3125
Include disk source information in stringification,3.0,0.0008333333333333334,0.017876940133037693,0.2556818181818182
Add a build script for the Windows CI,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Port libprocess http_tests.cpp,1.0,0.13578947368421054,0.08044623059866962,0.39488636363636365
MasterAPITest.Subscribe is flaky,3.0,0.22595995078193218,0.052383592017738366,0.2840909090909091
ExamplesTest.DynamicReservationFramework is flaky,3.0,0.3282017543859649,0.37894955654101997,0.4431818181818182
SlaveAuthorizerTest/0.ViewFlags is flaky.,2.0,0.0692498213860443,0.8841463414634145,0.75
Add ability to inject Nvidia devices into a container,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add ability to set framework capabilities in 'mesos-execute',2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add get_abi_version() to ELF abstraction in stout,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Reimplement the stout ELF abstraction in terms of ELFIO,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add ELFIO as bundled Dependency to Mesos,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Missing License Information for Bundled NVML headers,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add 'systemGetDriverVersion' to NVML abstraction.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
ProcessRemoteLinkTest.RemoteUseStaleLink and RemoteStaleLinkRelink are flaky,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
NVML headers are not installed as part of 3rdparty install with --enable-install-module-dependencies,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Potential segfault in `link` and `send` when linking to a remote process,2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
"When start an agent with `--resources`, the GPU resource can be fractional",1.0,0.19259506231642454,0.015036031042128604,0.2528409090909091
Consider adding `relink` functionality to libprocess,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Benchmark the v1 Operator API,3.0,0.41327067669172934,0.9065271618625277,0.7357954545454546
SSL-enabled libprocess will leak incoming links to forks,2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Can't autodiscovery GPU resources without '--enable-nvidia-gpu-support' and '--nvidia_gpu_devices' flags,2.0,0.19259506231642454,0.015036031042128604,0.2528409090909091
Document exactly what is handled by GET_ENDPOINTS_WITH_PATH acl,1.0,0.0692498213860443,0.09541297117516631,0.32386363636363635
Update AUTHORIZATION strings in endpoint help,2.0,0.05837719298245614,0.09541297117516631,0.32386363636363635
